x[cm]_0	X-CH_0	x[cm]_1	X-CH_1	x[cm]_2	X-CH_2
1.58087E+00	7.85767E-07	1.56172E+00	2.21109E-07	0.00000E+00	0.00000E+00
1.58332E+00	7.43611E-07	1.56425E+00	2.17845E-07	0.00000E+00	0.00000E+00
1.58577E+00	7.03884E-07	1.56679E+00	2.14670E-07	0.00000E+00	0.00000E+00
1.58822E+00	6.66450E-07	1.56932E+00	2.11579E-07	0.00000E+00	0.00000E+00
1.59065E+00	6.31313E-07	1.57185E+00	2.08568E-07	0.00000E+00	0.00000E+00
1.59307E+00	5.98445E-07	1.57438E+00	2.05636E-07	0.00000E+00	0.00000E+00
1.59548E+00	5.67559E-07	1.57692E+00	2.02777E-07	0.00000E+00	0.00000E+00
1.59789E+00	5.38420E-07	1.57945E+00	1.99991E-07	0.00000E+00	0.00000E+00
1.60031E+00	5.10928E-07	1.58200E+00	1.97255E-07	0.00000E+00	0.00000E+00
1.60272E+00	4.84988E-07	1.58459E+00	1.94540E-07	0.00000E+00	0.00000E+00
1.60513E+00	4.60511E-07	1.58723E+00	1.91853E-07	0.00000E+00	0.00000E+00
1.60754E+00	4.37415E-07	1.58987E+00	1.89224E-07	0.00000E+00	0.00000E+00
1.60995E+00	4.15619E-07	1.59251E+00	1.86659E-07	0.00000E+00	0.00000E+00
1.61236E+00	3.95050E-07	1.59516E+00	1.84158E-07	0.00000E+00	0.00000E+00
1.61477E+00	3.75638E-07	1.59780E+00	1.81717E-07	0.00000E+00	0.00000E+00
1.61718E+00	3.57316E-07	1.60045E+00	1.79334E-07	0.00000E+00	0.00000E+00
1.61959E+00	3.40023E-07	1.60309E+00	1.77009E-07	0.00000E+00	0.00000E+00
1.62200E+00	3.23700E-07	1.60573E+00	1.74738E-07	0.00000E+00	0.00000E+00
1.62441E+00	3.08290E-07	1.60838E+00	1.72521E-07	0.00000E+00	0.00000E+00
1.62682E+00	2.93743E-07	1.61102E+00	1.70356E-07	0.00000E+00	0.00000E+00
1.62923E+00	2.80010E-07	1.61366E+00	1.68242E-07	0.00000E+00	0.00000E+00
1.63164E+00	2.67043E-07	1.61631E+00	1.66176E-07	0.00000E+00	0.00000E+00
1.63405E+00	2.54800E-07	1.61895E+00	1.64158E-07	0.00000E+00	0.00000E+00
1.63646E+00	2.43239E-07	1.62160E+00	1.62187E-07	0.00000E+00	0.00000E+00
1.63887E+00	2.32321E-07	1.62424E+00	1.60261E-07	0.00000E+00	0.00000E+00
1.64128E+00	2.22011E-07	1.62688E+00	1.58380E-07	0.00000E+00	0.00000E+00
1.64369E+00	2.12274E-07	1.62953E+00	1.56542E-07	0.00000E+00	0.00000E+00
1.64610E+00	2.03077E-07	1.63217E+00	1.54747E-07	0.00000E+00	0.00000E+00
1.64851E+00	1.94391E-07	1.63481E+00	1.52994E-07	0.00000E+00	0.00000E+00
1.65092E+00	1.86187E-07	1.63746E+00	1.51281E-07	0.00000E+00	0.00000E+00
1.65333E+00	1.78438E-07	1.64010E+00	1.49608E-07	0.00000E+00	0.00000E+00
1.65574E+00	1.71118E-07	1.64276E+00	1.47967E-07	0.00000E+00	0.00000E+00
1.65815E+00	1.64203E-07	1.64545E+00	1.46348E-07	0.00000E+00	0.00000E+00
1.66056E+00	1.57670E-07	1.64815E+00	1.44756E-07	0.00000E+00	0.00000E+00
1.66297E+00	1.51499E-07	1.65086E+00	1.43201E-07	0.00000E+00	0.00000E+00
1.66538E+00	1.45668E-07	1.65357E+00	1.41686E-07	0.00000E+00	0.00000E+00
1.66779E+00	1.40160E-07	1.65629E+00	1.40208E-07	0.00000E+00	0.00000E+00
1.67020E+00	1.34956E-07	1.65900E+00	1.38769E-07	0.00000E+00	0.00000E+00
1.67261E+00	1.30040E-07	1.66171E+00	1.37367E-07	0.00000E+00	0.00000E+00
1.67502E+00	1.25396E-07	1.66442E+00	1.36003E-07	0.00000E+00	0.00000E+00
1.67743E+00	1.21010E-07	1.66713E+00	1.34675E-07	0.00000E+00	0.00000E+00
1.67984E+00	1.16867E-07	1.66984E+00	1.33384E-07	0.00000E+00	0.00000E+00
1.68225E+00	1.12954E-07	1.67255E+00	1.32130E-07	0.00000E+00	0.00000E+00
1.68467E+00	1.09260E-07	1.67526E+00	1.30911E-07	0.00000E+00	0.00000E+00
1.68708E+00	1.05773E-07	1.67797E+00	1.29728E-07	0.00000E+00	0.00000E+00
1.68948E+00	1.02481E-07	1.68068E+00	1.28581E-07	0.00000E+00	0.00000E+00
1.69190E+00	9.93754E-08	1.68339E+00	1.27470E-07	0.00000E+00	0.00000E+00
1.69431E+00	9.64459E-08	1.68610E+00	1.26393E-07	0.00000E+00	0.00000E+00
1.69672E+00	9.36837E-08	1.68881E+00	1.25352E-07	0.00000E+00	0.00000E+00
1.69913E+00	9.10805E-08	1.69152E+00	1.24347E-07	0.00000E+00	0.00000E+00
1.70154E+00	8.86285E-08	1.69423E+00	1.23376E-07	0.00000E+00	0.00000E+00
1.70395E+00	8.63204E-08	1.69695E+00	1.22441E-07	0.00000E+00	0.00000E+00
1.70636E+00	8.41493E-08	1.69966E+00	1.21541E-07	0.00000E+00	0.00000E+00
1.70877E+00	8.21095E-08	1.70237E+00	1.20678E-07	0.00000E+00	0.00000E+00
1.71118E+00	8.01943E-08	1.70506E+00	1.19852E-07	0.00000E+00	0.00000E+00
1.71359E+00	7.83983E-08	1.70776E+00	1.19064E-07	0.00000E+00	0.00000E+00
1.71600E+00	7.67162E-08	1.71044E+00	1.18312E-07	0.00000E+00	0.00000E+00
1.71841E+00	7.51433E-08	1.71313E+00	1.17595E-07	0.00000E+00	0.00000E+00
1.72082E+00	7.36750E-08	1.71582E+00	1.16913E-07	0.00000E+00	0.00000E+00
1.72323E+00	7.23075E-08	1.71851E+00	1.16266E-07	0.00000E+00	0.00000E+00
1.72564E+00	7.10368E-08	1.72120E+00	1.15656E-07	0.00000E+00	0.00000E+00
1.72805E+00	6.98596E-08	1.72388E+00	1.15081E-07	0.00000E+00	0.00000E+00
1.73046E+00	6.87727E-08	1.72657E+00	1.14543E-07	0.00000E+00	0.00000E+00
1.73287E+00	6.77733E-08	1.72926E+00	1.14041E-07	0.00000E+00	0.00000E+00
1.73528E+00	6.68588E-08	1.73195E+00	1.13576E-07	0.00000E+00	0.00000E+00
1.73769E+00	6.60270E-08	1.73464E+00	1.13148E-07	0.00000E+00	0.00000E+00
1.74010E+00	6.52758E-08	1.73732E+00	1.12757E-07	0.00000E+00	0.00000E+00
1.74251E+00	6.46036E-08	1.74001E+00	1.12403E-07	0.00000E+00	0.00000E+00
1.74492E+00	6.40088E-08	1.74270E+00	1.12088E-07	0.00000E+00	0.00000E+00
1.74733E+00	6.34902E-08	1.74539E+00	1.11811E-07	0.00000E+00	0.00000E+00
1.74974E+00	6.30468E-08	1.74808E+00	1.11573E-07	0.00000E+00	0.00000E+00
1.75215E+00	6.26779E-08	1.75076E+00	1.11373E-07	0.00000E+00	0.00000E+00
1.75456E+00	6.23830E-08	1.75345E+00	1.11213E-07	0.00000E+00	0.00000E+00
1.75697E+00	6.21617E-08	1.75614E+00	1.11092E-07	0.00000E+00	0.00000E+00
1.75938E+00	6.20141E-08	1.75883E+00	1.11011E-07	0.00000E+00	0.00000E+00
1.76179E+00	6.19401E-08	1.76152E+00	1.10970E-07	0.00000E+00	0.00000E+00
1.76420E+00	6.19401E-08	1.76420E+00	1.10970E-07	0.00000E+00	0.00000E+00
