y	eta	V	G	Z	P	rhoVel2	temperature	Y_AR	Y_N2	Y_A1CO	Y_H2O2	Y_CH	Y_T-CH2	Y_CVCCVCCJVO	Y_CH2CHO	Y_CH2OH	Y_A1-	Y_TXC5H5O	Y_OC6H4O	Y_C2H3CHO	Y_N-C4H5	Y_C5H4CH2	Y_C3H3	Y_S-CH2	Y_A1CHO	Y_A1CH2O	Y_C6H5CYCH2O	Y_C6H5OCH2	Y_C5H4CH3	Y_C5H6	Y_C5H5CH3-1	Y_C3H2	Y_A-C3H4	Y_A1OH	Y_C6H6O-24	Y_CH2CO	Y_HCCO	Y_C2H3	Y_CH4	Y_C2H6	Y_A-C3H5	Y_C3H6	Y_CH3O	Y_C2H2	Y_C5H5	Y_O	Y_A1	Y_HCO	Y_CH2O	Y_HO2	Y_H	Y_C2H4	Y_C2H5	Y_A1O	Y_CH3	Y_OH	Y_CO	Y_C6H5OCH3	Y_CO2	Y_O2	Y_H2	Y_H2O	Y_OC8H7OOH	X_AR	X_N2	X_A1CO	X_H2O2	X_CH	X_T-CH2	X_CVCCVCCJVO	X_CH2CHO	X_CH2OH	X_A1-	X_TXC5H5O	X_OC6H4O	X_C2H3CHO	X_N-C4H5	X_C5H4CH2	X_C3H3	X_S-CH2	X_A1CHO	X_A1CH2O	X_C6H5CYCH2O	X_C6H5OCH2	X_C5H4CH3	X_C5H6	X_C5H5CH3-1	X_C3H2	X_A-C3H4	X_A1OH	X_C6H6O-24	X_CH2CO	X_HCCO	X_C2H3	X_CH4	X_C2H6	X_A-C3H5	X_C3H6	X_CH3O	X_C2H2	X_C5H5	X_O	X_A1	X_HCO	X_CH2O	X_HO2	X_H	X_C2H4	X_C2H5	X_A1O	X_CH3	X_OH	X_CO	X_C6H5OCH3	X_CO2	X_O2	X_H2	X_H2O	X_OC8H7OOH	f	U	velocity	TotEnt	HeatRelease	density	mean_molar_mass	cp	lambda	mu	chi	ProgVar	ProdRateProgVar	ZBilger	ProdRateCO2	ProdRateH2O	ProdRateCO	ProdRateH2
0.00276217	-0.440308	0.069261	70.4162	0.846467	3951.71	0.0373568	1134.55	0.759074	1.18825e-19	5.63447e-09	3.47422e-09	2.11949e-15	6.68294e-10	4.10736e-10	5.35801e-10	1.83326e-09	3.01389e-06	6.82977e-09	6.03899e-06	1.16038e-07	1.25559e-07	0.00309327	2.42029e-05	5.77163e-12	0.000445265	1.04207e-09	1.00738e-12	5.67499e-09	0.00263789	0.00344167	0.00769179	4.2487e-06	0.00014273	0.0107694	0.00123921	1.83527e-05	8.98421e-10	3.03431e-08	0.019747	0.00129058	4.71608e-06	3.7501e-05	1.73175e-09	0.00437848	0.00081511	1.83401e-10	0.0113087	5.65556e-08	1.9006e-05	2.2917e-09	2.03502e-09	0.000693769	6.20807e-07	0.00374932	4.37877e-05	7.11194e-09	0.0577674	0.0371449	0.046527	4.09012e-05	0.00124463	0.0265947	9e-61	0.714719	1.5951e-19	2.0163e-09	3.84167e-09	6.12396e-15	1.79217e-09	1.9052e-10	4.68206e-10	2.22194e-09	1.47035e-06	3.168e-09	2.10144e-06	7.78537e-08	8.89743e-08	0.0014896	2.33103e-05	1.54779e-11	0.000157825	3.6589e-10	3.53706e-13	1.99258e-09	0.00125412	0.00195851	0.00361086	4.20042e-06	0.000134008	0.00430438	0.000495297	1.64219e-05	8.23656e-10	4.22022e-08	0.0463009	0.00161446	4.31919e-06	3.35223e-05	2.09891e-09	0.00632551	0.000471029	4.31148e-10	0.00544581	7.33085e-08	2.38088e-05	2.61147e-09	7.59373e-08	0.000930245	8.03539e-07	0.00151478	0.000109553	1.57283e-08	0.0775739	0.0129206	0.0397649	4.80764e-05	0.0232218	0.0555243	2.22502e-61	6.9261e+28	1.34058	0.171429	-327141	4.92779e+06	0.404021	37.6137	953.166	0.0648279	5.31726e-05	16.1973	0.132134	1.26257	0.863741	0.00137792	0.00032569	1.2773	-0.0164318
0.00276669	-0.437877	0.0690042	70.5849	0.845474	3951.71	0.0373568	1138.74	0.758747	1.19672e-19	5.74359e-09	3.47969e-09	2.55081e-15	7.43095e-10	4.215e-10	5.36288e-10	1.93818e-09	3.19413e-06	6.84879e-09	6.10302e-06	1.17171e-07	1.33845e-07	0.00313382	2.50115e-05	6.5371e-12	0.000446625	1.06331e-09	1.04597e-12	5.72437e-09	0.0026595	0.00348742	0.00774979	4.30106e-06	0.00014425	0.0108852	0.00125132	1.85163e-05	9.45448e-10	3.17354e-08	0.0196895	0.00130292	4.77235e-06	3.79337e-05	1.78738e-09	0.0044157	0.000850755	1.93585e-10	0.011463	5.78893e-08	1.90959e-05	2.35653e-09	2.20375e-09	0.000700083	6.47732e-07	0.00379887	4.63097e-05	7.77961e-09	0.0581503	0.0360158	0.0468933	4.11807e-05	0.0012496	0.0267581	9e-61	0.713866	1.60524e-19	2.05378e-09	3.84478e-09	7.36459e-15	1.99125e-09	1.95364e-10	4.68275e-10	2.34732e-09	1.55709e-06	3.1744e-09	2.1221e-06	7.85538e-08	9.47734e-08	0.00150797	2.40707e-05	1.75173e-11	0.000158187	3.73061e-10	3.66977e-13	2.00839e-09	0.00126343	0.00198304	0.00363532	4.24895e-06	0.000135331	0.00434735	0.000499754	1.65557e-05	8.66109e-10	4.4105e-08	0.0461309	0.00162865	4.3674e-06	3.38833e-05	2.16469e-09	0.00637441	0.000491253	4.54743e-10	0.00551592	7.49802e-08	2.39033e-05	2.6833e-09	8.21708e-08	0.000937997	8.37751e-07	0.00153363	0.000115775	1.71917e-08	0.0780287	0.0125183	0.0400475	4.83681e-05	0.0232968	0.055823	2.22333e-61	6.90042e+28	1.34379	0.171555	-328430	4.55542e+06	0.402228	37.5851	953.339	0.0650529	5.33066e-05	16.3656	0.133051	1.37916	0.862844	0.00150762	0.000331628	1.39496	-0.0176341
0.00277123	-0.435448	0.0687469	70.7541	0.844476	3951.71	0.0373568	1142.95	0.758418	1.20525e-19	5.8514e-09	3.48409e-09	3.06742e-15	8.2528e-10	4.32921e-10	5.36995e-10	2.04969e-09	3.38284e-06	6.87482e-09	6.16717e-06	1.18307e-07	1.42708e-07	0.00317476	2.5854e-05	7.394e-12	0.000447787	1.08341e-09	1.08442e-12	5.7658e-09	0.00268059	0.00353384	0.007805	4.35451e-06	0.000145786	0.0110006	0.00126325	1.86813e-05	9.95829e-10	3.32001e-08	0.0196316	0.00131526	4.82942e-06	3.83709e-05	1.84351e-09	0.00445325	0.00088839	2.04176e-10	0.0116193	5.91832e-08	1.91818e-05	2.42248e-09	2.38743e-09	0.000706451	6.75575e-07	0.00384691	4.89332e-05	8.50408e-09	0.0585357	0.0348812	0.0472627	4.14626e-05	0.0012546	0.0269227	9e-61	0.71301	1.61545e-19	2.09073e-09	3.8467e-09	8.84933e-15	2.20978e-09	2.00504e-10	4.68532e-10	2.48046e-09	1.64782e-06	3.18402e-09	2.14276e-06	7.92544e-08	1.00971e-07	0.0015265	2.48624e-05	1.97983e-11	0.000158476	3.79821e-10	3.80175e-13	2.02137e-09	0.00127247	0.00200789	0.00365841	4.29846e-06	0.000136667	0.00439007	0.000504134	1.66905e-05	9.11562e-10	4.61052e-08	0.0459599	0.00164282	4.41624e-06	3.42475e-05	2.23095e-09	0.0064237	0.000512591	4.79256e-10	0.00558684	7.65972e-08	2.39925e-05	2.75627e-09	8.89512e-08	0.000945802	8.73091e-07	0.00155183	0.000122239	1.87783e-08	0.0784856	0.0121146	0.0403319	4.86618e-05	0.0233721	0.0561233	2.22162e-61	6.87469e+28	1.34702	0.171679	-329739	4.11937e+06	0.400439	37.5562	953.502	0.0652792	5.34412e-05	16.5353	0.133976	1.50534	0.86194	0.00164835	0.000336668	1.52227	-0.0189057
0.0027758	-0.433017	0.0684887	70.924	0.843472	3951.71	0.0373568	1147.19	0.758088	1.21386e-19	5.95772e-09	3.48739e-09	3.68647e-15	9.15544e-10	4.45049e-10	5.37917e-10	2.16828e-09	3.58042e-06	6.90791e-09	6.23151e-06	1.19447e-07	1.522e-07	0.00321617	2.67332e-05	8.35285e-12	0.000448742	1.10222e-09	1.12254e-12	5.79861e-09	0.00270113	0.00358102	0.00785723	4.40918e-06	0.00014734	0.0111156	0.001275	1.8848e-05	1.04991e-09	3.47436e-08	0.0195732	0.0013276	4.88741e-06	3.88129e-05	1.90005e-09	0.0044912	0.000928156	2.15193e-10	0.0117778	6.04312e-08	1.92636e-05	2.48963e-09	2.58778e-09	0.000712881	7.04361e-07	0.00389323	5.16621e-05	9.29055e-09	0.058924	0.0337403	0.0476355	4.17472e-05	0.00125964	0.0270888	9e-61	0.712148	1.62573e-19	2.12707e-09	3.84736e-09	1.0627e-14	2.44958e-09	2.05961e-10	4.68974e-10	2.62195e-09	1.74271e-06	3.19687e-09	2.16344e-06	7.99559e-08	1.07604e-07	0.00154521	2.56881e-05	2.23484e-11	0.000158692	3.86115e-10	3.93236e-13	2.0313e-09	0.00128123	0.00203313	0.00368004	4.34905e-06	0.000138017	0.00443253	0.00050843	1.68263e-05	9.60326e-10	4.82114e-08	0.0457877	0.00165695	4.46581e-06	3.46152e-05	2.2976e-09	0.00647342	0.000535121	5.04723e-10	0.00565866	7.81518e-08	2.40761e-05	2.83049e-09	9.63412e-08	0.000953671	9.09589e-07	0.0015693	0.000128957	2.0499e-08	0.0789451	0.0117093	0.0406186	4.8958e-05	0.0234478	0.0564256	2.2199e-61	6.84887e+28	1.35025	0.171801	-331072	3.61414e+06	0.39865	37.5272	953.655	0.0655057	5.35758e-05	16.7065	0.134908	1.64189	0.861028	0.00180112	0.0003407	1.66	-0.0202504
0.00278039	-0.430579	0.0682293	71.0949	0.842459	3951.71	0.0373568	1151.46	0.757756	1.22257e-19	6.06238e-09	3.48951e-09	4.42916e-15	1.0147e-09	4.57943e-10	5.39054e-10	2.29457e-09	3.7874e-06	6.94821e-09	6.29612e-06	1.20592e-07	1.62384e-07	0.0032581	2.76529e-05	9.42598e-12	0.000449481	1.11956e-09	1.16017e-12	5.8221e-09	0.00272108	0.00362905	0.00790624	4.46522e-06	0.000148915	0.0112303	0.00128656	1.90166e-05	1.10813e-09	3.6374e-08	0.0195141	0.00133996	4.94643e-06	3.92606e-05	1.95695e-09	0.00452962	0.000970227	2.26656e-10	0.0119388	6.16271e-08	1.9341e-05	2.55813e-09	2.80688e-09	0.000719384	7.34129e-07	0.00393761	5.45018e-05	1.01452e-08	0.0593161	0.0325918	0.0480127	4.20352e-05	0.00126473	0.0272565	9e-61	0.71128	1.6361e-19	2.16274e-09	3.84669e-09	1.2758e-14	2.71274e-09	2.11763e-10	4.69597e-10	2.77249e-09	1.84202e-06	3.21301e-09	2.18417e-06	8.06595e-08	1.14715e-07	0.00156414	2.6551e-05	2.51999e-11	0.000158828	3.91887e-10	4.06098e-13	2.03794e-09	0.00128968	0.00205878	0.0037001	4.40088e-06	0.000139384	0.00447477	0.000512635	1.69636e-05	1.01278e-09	5.04343e-08	0.0456137	0.00167106	4.5162e-06	3.49871e-05	2.36455e-09	0.0065237	0.00055894	5.31195e-10	0.00573153	7.96361e-08	2.4154e-05	2.90609e-09	1.04417e-07	0.000961618	9.47289e-07	0.00158595	0.000135939	2.23673e-08	0.0794081	0.0113019	0.0409082	4.92571e-05	0.0235242	0.0567306	2.21816e-61	6.82293e+28	1.3535	0.171923	-332430	3.03334e+06	0.39686	37.4978	953.8	0.0657331	5.3711e-05	16.8796	0.13585	1.78971	0.860105	0.00196713	0.000343603	1.80907	-0.0216728
0.00278503	-0.428129	0.067968	71.2673	0.841435	3951.71	0.0373568	1155.78	0.757422	1.23139e-19	6.1652e-09	3.49039e-09	5.32166e-15	1.12366e-09	4.71674e-10	5.40404e-10	2.42924e-09	4.00441e-06	6.99589e-09	6.3611e-06	1.21745e-07	1.73333e-07	0.00330063	2.86172e-05	1.06276e-11	0.000449991	1.13528e-09	1.19708e-12	5.83547e-09	0.00274041	0.00367804	0.00795178	4.5228e-06	0.000150516	0.0113448	0.0012979	1.91876e-05	1.17097e-09	3.81007e-08	0.0194542	0.00135233	5.00665e-06	3.9715e-05	2.01412e-09	0.0045686	0.0010148	2.38594e-10	0.0121027	6.27644e-08	1.94138e-05	2.62811e-09	3.04721e-09	0.000725973	7.64922e-07	0.00397978	5.74585e-05	1.10753e-08	0.0597125	0.0314344	0.0483949	4.23272e-05	0.00126988	0.0274263	9e-61	0.710403	1.6466e-19	2.19768e-09	3.84461e-09	1.53167e-14	3.00168e-09	2.1794e-10	4.70401e-10	2.93288e-09	1.94601e-06	3.2325e-09	2.20496e-06	8.13662e-08	1.22353e-07	0.0015833	2.74552e-05	2.83898e-11	0.000158883	3.97072e-10	4.18689e-13	2.041e-09	0.00129782	0.00208493	0.00371847	4.4541e-06	0.00014077	0.00451681	0.000516744	1.71026e-05	1.06937e-09	5.27866e-08	0.0454378	0.00168515	4.56756e-06	3.5364e-05	2.4317e-09	0.00657462	0.000584155	5.58731e-10	0.00580561	8.10416e-08	2.42256e-05	2.98323e-09	1.13267e-07	0.000969659	9.86243e-07	0.00160166	0.0001432	2.43985e-08	0.0798756	0.0108919	0.0412013	4.956e-05	0.0236012	0.0570389	2.21641e-61	6.7968e+28	1.35678	0.172043	-333818	2.36983e+06	0.395065	37.4681	953.936	0.065963	5.38474e-05	17.0549	0.136804	1.94985	0.85917	0.00214774	0.000345253	1.97053	-0.023178
0.00278972	-0.425665	0.0677044	71.4413	0.840399	3951.71	0.0373568	1160.15	0.757084	1.24033e-19	6.26594e-09	3.48992e-09	6.39593e-15	1.24343e-09	4.86315e-10	5.41968e-10	2.57298e-09	4.23201e-06	7.05118e-09	6.42652e-06	1.22906e-07	1.85126e-07	0.00334382	2.96307e-05	1.19733e-11	0.00045026	1.14915e-09	1.23305e-12	5.83789e-09	0.00275907	0.00372811	0.00799351	4.58209e-06	0.000152144	0.0114591	0.00130899	1.93612e-05	1.23902e-09	3.99337e-08	0.0193934	0.00136472	5.06818e-06	4.01767e-05	2.07144e-09	0.0046082	0.00106208	2.51032e-10	0.0122698	6.38353e-08	1.94815e-05	2.69973e-09	3.31157e-09	0.000732662	7.96774e-07	0.00401943	6.05376e-05	1.20884e-08	0.0601141	0.0302671	0.048783	4.26237e-05	0.0012751	0.0275985	9e-61	0.709516	1.65723e-19	2.2318e-09	3.84102e-09	1.83939e-14	3.31896e-09	2.24525e-10	4.71383e-10	3.10394e-09	2.05497e-06	3.25543e-09	2.22585e-06	8.20766e-08	1.30572e-07	0.00160273	2.84047e-05	3.19591e-11	0.00015885	4.01601e-10	4.30922e-13	2.04021e-09	0.00130561	0.00211161	0.00373498	4.50888e-06	0.000142179	0.00455864	0.000520742	1.72435e-05	1.1306e-09	5.52818e-08	0.0452594	0.00169923	4.61999e-06	3.57465e-05	2.4989e-09	0.0066263	0.000610881	5.87386e-10	0.00588106	8.23582e-08	2.42906e-05	3.06207e-09	1.22995e-07	0.000977807	1.02649e-06	0.00161632	0.000150752	2.66091e-08	0.0803483	0.010479	0.0414983	4.98671e-05	0.0236792	0.057351	2.21463e-61	6.77044e+28	1.3601	0.172162	-335239	1.61604e+06	0.393261	37.4381	954.064	0.0661958	5.39854e-05	17.2327	0.137771	2.12337	0.858221	0.00234445	0.000345518	2.14545	-0.024771
0.00279447	-0.423182	0.0674383	71.6171	0.83935	3951.71	0.0373568	1164.58	0.756741	1.24942e-19	6.36424e-09	3.48803e-09	7.69027e-15	1.37501e-09	5.01935e-10	5.43745e-10	2.72646e-09	4.47065e-06	7.11429e-09	6.49239e-06	1.24077e-07	1.9784e-07	0.00338772	3.06975e-05	1.34798e-11	0.000450274	1.16093e-09	1.26774e-12	5.82844e-09	0.00277698	0.00377933	0.00803102	4.64323e-06	0.000153802	0.011573	0.00131979	1.95376e-05	1.31286e-09	4.1883e-08	0.0193316	0.00137712	5.13114e-06	4.06463e-05	2.1287e-09	0.00464849	0.00111224	2.63987e-10	0.0124404	6.48305e-08	1.95437e-05	2.77309e-09	3.60297e-09	0.000739455	8.29688e-07	0.00405615	6.37422e-05	1.31926e-08	0.0605213	0.0290897	0.0491774	4.29251e-05	0.00128039	0.0277733	9e-61	0.708619	1.66802e-19	2.26497e-09	3.83581e-09	2.20982e-14	3.66717e-09	2.31548e-10	4.72545e-10	3.28641e-09	2.16908e-06	3.28189e-09	2.24684e-06	8.2791e-08	1.39426e-07	0.00162245	2.94034e-05	3.5951e-11	0.000158726	4.0539e-10	4.42687e-13	2.03525e-09	0.00131301	0.00213888	0.00374945	4.56532e-06	0.000143612	0.00460024	0.000524613	1.73865e-05	1.19701e-09	5.79332e-08	0.0450785	0.00171327	4.67358e-06	3.61349e-05	2.56589e-09	0.00667879	0.000639214	6.17196e-10	0.00595796	8.35741e-08	2.43483e-05	3.14271e-09	1.33709e-07	0.000986071	1.06802e-06	0.00162976	0.000158604	2.9016e-08	0.0808267	0.0100632	0.0417998	5.0179e-05	0.0237581	0.0576674	2.21283e-61	6.74383e+28	1.36345	0.17228	-336695	764383	0.391447	37.4076	954.184	0.0664317	5.4125e-05	17.4132	0.138752	2.31129	0.857257	0.00255875	0.000344269	2.33484	-0.0264557
0.00279927	-0.420682	0.0671696	71.7948	0.838287	3951.71	0.0373568	1169.07	0.756395	1.25865e-19	6.45961e-09	3.48459e-09	9.24946e-15	1.51926e-09	5.18588e-10	5.45736e-10	2.89013e-09	4.72045e-06	7.18537e-09	6.55867e-06	1.25256e-07	2.11545e-07	0.00343229	3.18207e-05	1.51633e-11	0.000450015	1.17038e-09	1.30078e-12	5.80621e-09	0.00279401	0.00383171	0.00806379	4.70629e-06	0.00015549	0.0116865	0.00133024	1.97169e-05	1.39311e-09	4.39571e-08	0.0192688	0.0013895	5.19555e-06	4.11236e-05	2.18558e-09	0.00468946	0.00116542	2.7746e-10	0.0126144	6.57389e-08	1.95998e-05	2.84818e-09	3.92454e-09	0.000746351	8.63618e-07	0.00408944	6.7071e-05	1.4395e-08	0.0609338	0.027904	0.049578	4.32316e-05	0.00128576	0.0279508	9e-61	0.707711	1.67895e-19	2.29702e-09	3.82887e-09	2.65567e-14	4.04857e-09	2.39033e-10	4.73884e-10	3.48082e-09	2.28839e-06	3.31195e-09	2.2679e-06	8.35088e-08	1.48961e-07	0.00164244	3.04541e-05	4.04075e-11	0.000158504	4.0835e-10	4.53848e-13	2.02581e-09	0.00131997	0.00216674	0.00376165	4.62351e-06	0.000145069	0.0046415	0.000528331	1.75315e-05	1.26913e-09	6.07519e-08	0.044895	0.00172725	4.72835e-06	3.6529e-05	2.63228e-09	0.0067321	0.000669224	6.48161e-10	0.00603633	8.46754e-08	2.43981e-05	3.22516e-09	1.45522e-07	0.000994447	1.11078e-06	0.00164179	0.000166749	3.16345e-08	0.0813107	0.0096451	0.0421056	5.04956e-05	0.0238381	0.0579879	2.211e-61	6.71696e+28	1.36683	0.172396	-338188	-192013	0.389623	37.3768	954.296	0.0666708	5.42663e-05	17.5963	0.139748	2.51441	0.856278	0.002792	0.000341392	2.53951	-0.0282337
0.00280413	-0.418167	0.0668988	71.9741	0.837211	3951.71	0.0373568	1173.61	0.756045	1.26801e-19	6.55144e-09	3.47951e-09	1.11252e-14	1.67696e-09	5.3631e-10	5.47936e-10	3.06429e-09	4.98124e-06	7.26445e-09	6.62521e-06	1.26441e-07	2.26298e-07	0.00347747	3.30026e-05	1.70391e-11	0.000449469	1.1772e-09	1.33171e-12	5.77038e-09	0.00281003	0.00388521	0.00809126	4.7713e-06	0.000157208	0.011799	0.00134026	1.98988e-05	1.48032e-09	4.6163e-08	0.019205	0.00140181	5.26138e-06	4.16079e-05	2.24167e-09	0.00473108	0.00122168	2.91437e-10	0.0127918	6.65489e-08	1.96493e-05	2.92496e-09	4.27937e-09	0.000753343	8.98472e-07	0.00411878	7.05184e-05	1.57018e-08	0.0613514	0.0267128	0.0499846	4.35427e-05	0.0012912	0.0281306	9e-61	0.706793	1.69003e-19	2.32773e-09	3.8201e-09	3.19155e-14	4.46507e-09	2.46995e-10	4.75398e-10	3.68749e-09	2.41281e-06	3.34561e-09	2.289e-06	8.42284e-08	1.59217e-07	0.00166267	3.15589e-05	4.53683e-11	0.00015818	4.10389e-10	4.64252e-13	2.01163e-09	0.00132644	0.00219516	0.00377132	4.68346e-06	0.000146548	0.00468228	0.000531864	1.76785e-05	1.34746e-09	6.37475e-08	0.044709	0.0017411	4.78426e-06	3.69284e-05	2.69758e-09	0.00678618	0.000700942	6.80243e-10	0.0061161	8.56471e-08	2.44393e-05	3.30934e-09	1.58547e-07	0.00100292	1.15464e-06	0.00165218	0.000175173	3.44776e-08	0.0817995	0.00922564	0.0424155	5.08165e-05	0.0239189	0.0583123	2.20916e-61	6.68987e+28	1.37024	0.172512	-339717	-1.2588e+06	0.387792	37.3456	954.4	0.0669127	5.4409e-05	17.7817	0.140758	2.73327	0.855285	0.00304538	0.000336804	2.75999	-0.030104
0.00280902	-0.415643	0.0666261	72.1547	0.836125	3951.71	0.0373568	1178.19	0.755691	1.27748e-19	6.63911e-09	3.47269e-09	1.33767e-14	1.8487e-09	5.55125e-10	5.50342e-10	3.24905e-09	5.25262e-06	7.35146e-09	6.69186e-06	1.27629e-07	2.42151e-07	0.00352316	3.42449e-05	1.91216e-11	0.000448625	1.18115e-09	1.36006e-12	5.72029e-09	0.0028249	0.00393977	0.00811288	4.83822e-06	0.00015895	0.0119102	0.00134974	2.00831e-05	1.57511e-09	4.85071e-08	0.0191403	0.00141401	5.32856e-06	4.20985e-05	2.29649e-09	0.00477328	0.00128103	3.05892e-10	0.0129722	6.72488e-08	1.96914e-05	3.00331e-09	4.6707e-09	0.000760418	9.34122e-07	0.00414357	7.40752e-05	1.71187e-08	0.0617731	0.0255196	0.0503965	4.38581e-05	0.00129669	0.0283125	9e-61	0.705867	1.70122e-19	2.35689e-09	3.8094e-09	3.83424e-14	4.91819e-09	2.55445e-10	4.77082e-10	3.90654e-09	2.54212e-06	3.38283e-09	2.31008e-06	8.4948e-08	1.70227e-07	0.0016831	3.27193e-05	5.08701e-11	0.000157749	4.11418e-10	4.73736e-13	1.99249e-09	0.00133233	0.00222411	0.00377821	4.74515e-06	0.000148048	0.00472242	0.000535177	1.78272e-05	1.43253e-09	6.6928e-08	0.044521	0.00175478	4.84126e-06	3.73323e-05	2.76122e-09	0.00684094	0.000734374	7.13382e-10	0.00619716	8.6475e-08	2.44711e-05	3.39512e-09	1.729e-07	0.00101149	1.19945e-06	0.00166073	0.000183853	3.75569e-08	0.0822925	0.00880612	0.042729	5.11415e-05	0.0240005	0.05864	2.2073e-61	6.66261e+28	1.37368	0.172625	-341281	-2.44028e+06	0.385958	37.3141	954.497	0.0671572	5.4553e-05	17.9694	0.141779	2.96816	0.854279	0.00331988	0.000330474	2.99658	-0.0320635
0.00281394	-0.413116	0.0663525	72.3362	0.835031	3951.71	0.0373568	1182.81	0.755334	1.28705e-19	6.72191e-09	3.46406e-09	1.60694e-14	2.03476e-09	5.75023e-10	5.52944e-10	3.4442e-09	5.53376e-06	7.44613e-09	6.75836e-06	1.28815e-07	2.59128e-07	0.00356919	3.55475e-05	2.14217e-11	0.000447472	1.18199e-09	1.38532e-12	5.65552e-09	0.00283844	0.00399524	0.00812805	4.90696e-06	0.000160715	0.0120194	0.00135859	2.02692e-05	1.67797e-09	5.09924e-08	0.0190749	0.00142603	5.39693e-06	4.25937e-05	2.34946e-09	0.00481595	0.00134338	3.20781e-10	0.0131553	6.78276e-08	1.97255e-05	3.08302e-09	5.10143e-09	0.000767553	9.7038e-07	0.00416323	7.77266e-05	1.86488e-08	0.0621979	0.0243295	0.0508126	4.41769e-05	0.00130224	0.0284962	9e-61	0.704935	1.71251e-19	2.38426e-09	3.79671e-09	4.60214e-14	5.4086e-09	2.64377e-10	4.78931e-10	4.13767e-09	2.67591e-06	3.42349e-09	2.33106e-06	8.56649e-08	1.82007e-07	0.00170365	3.39351e-05	5.69409e-11	0.000157211	4.11361e-10	4.82127e-13	1.96826e-09	0.00133758	0.00225351	0.00378206	4.80849e-06	0.000149564	0.0047617	0.000538228	1.79772e-05	1.52478e-09	7.02975e-08	0.0443312	0.00176819	4.89922e-06	3.77395e-05	2.82251e-09	0.00689625	0.000769467	7.47471e-10	0.00627928	8.71453e-08	2.44927e-05	3.48227e-09	1.88685e-07	0.00102012	1.24495e-06	0.00166719	0.000192753	4.08791e-08	0.0827881	0.00838833	0.0430453	5.14696e-05	0.0240827	0.0589703	2.20543e-61	6.63525e+28	1.37713	0.172737	-342877	-3.73803e+06	0.384124	37.2825	954.587	0.0674036	5.46979e-05	18.1587	0.142809	3.21889	0.853262	0.00361608	0.000322448	3.24906	-0.0341055
0.00281887	-0.410598	0.0660792	72.5175	0.833935	3951.71	0.0373568	1187.44	0.754976	1.29666e-19	6.79905e-09	3.45357e-09	1.92684e-14	2.23482e-09	5.95938e-10	5.55726e-10	3.64892e-09	5.82304e-06	7.54783e-09	6.82436e-06	1.29993e-07	2.77207e-07	0.00361532	3.69071e-05	2.39428e-11	0.00044601	1.17953e-09	1.40699e-12	5.5761e-09	0.00285047	0.00405134	0.00813625	4.97725e-06	0.000162492	0.012126	0.00136668	2.04563e-05	1.78918e-09	5.36161e-08	0.0190091	0.00143778	5.46617e-06	4.3091e-05	2.39988e-09	0.00485889	0.00140848	3.3602e-10	0.0133401	6.82754e-08	1.97511e-05	3.1637e-09	5.5735e-09	0.000774714	1.00696e-06	0.00417719	8.14475e-05	2.02909e-08	0.0626234	0.02315	0.0512308	4.44976e-05	0.0013078	0.0286805	9e-61	0.704003	1.72383e-19	2.40957e-09	3.782e-09	5.51363e-14	5.93533e-09	2.7376e-10	4.80933e-10	4.37989e-09	2.8134e-06	3.4673e-09	2.35182e-06	8.63749e-08	1.94541e-07	0.0017242	3.52031e-05	6.35884e-11	0.000156564	4.10159e-10	4.89252e-13	1.93897e-09	0.00134211	0.00228322	0.00378267	4.87323e-06	0.00015109	0.00479984	0.000540974	1.81277e-05	1.62446e-09	7.38517e-08	0.0441407	0.00178124	4.95787e-06	3.81477e-05	2.88063e-09	0.00695183	0.000806069	7.82315e-10	0.00636207	8.76462e-08	2.45037e-05	3.57036e-09	2.0597e-07	0.00102876	1.29079e-06	0.00167137	0.000201809	4.44411e-08	0.0832837	0.00797491	0.0433627	5.17992e-05	0.024165	0.0593014	2.20356e-61	6.60792e+28	1.38059	0.172846	-344497	-5.14862e+06	0.382301	37.2509	954.67	0.0676506	5.4843e-05	18.3487	0.143843	3.48441	0.852241	0.00393366	0.000312887	3.51638	-0.0362168
